main_topic,description_1,bill_link,bill_name,current_status,house_progress,senate_progress,after_passage_progress,description_2,sponsors,requester,democrat_sponsor_count,republican_sponsor_count
BUDGETS,"Transportation, additive omnibus transportation budget for certain operating and capital appropriations",https://app.leg.wa.gov/billsummary?BillNumber=5975&Year=2021&Initiative=false,Substitute - SSB 5975,187 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning additive transportation funding and appropriations.,"Liias, Randall, Carlyle, Cleveland, Das, Dhingra, Hunt, Kuderer, Lovelett, Lovick, Mullet, Nguyen, Nobles, Rolfes, Salomon, Trudeau, Wellman, Claire Wilson",No Requester,18,2
BUDGETS,"Transportation, infrastructure, motor vehicle sales/use tax revenue for",https://app.leg.wa.gov/billsummary?BillNumber=1604&Year=2021&Initiative=false,HB 1604,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Dedicating the state sales tax on motor vehicles for transportation.,"MacEwen, Barkis, Abbarno, Caldier, Eslick, Robertson, Graham, Corry, Stokesbary, Chase, Dufault, Gilday, Jacobsen, Volz, Maycumber, Griffey, Chambers, Young",No Requester,0,18
BUDGETS,"Transportation, omnibus transportation appropriations act improvements, general obligation bonds for",https://app.leg.wa.gov/billsummary?BillNumber=5481&Year=2021&Initiative=false,SB 5481,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Authorizing bonds for transportation funding.,"Hobbs, Cleveland, Das, Keiser, Kuderer, Randall, Sheldon, Claire Wilson",No Requester,7,2
BUDGETS,"Transportation, shifting transportation funding obligations to operating budget",https://app.leg.wa.gov/billsummary?BillNumber=1603&Year=2021&Initiative=false,HB 1603,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Shifting funding obligations from the transportation appropriations act to the operating appropriations act.,"Barkis, Stokesbary, Abbarno, Caldier, Eslick, Graham, Robertson, Corry, Chase, Sutherland, Dufault, Jacobsen, Volz, Griffey, Chambers, Young",No Requester,0,16
BUDGETS,"Transportation, supplemental 2019-2021",https://app.leg.wa.gov/billsummary?BillNumber=5166&Year=2021&Initiative=false,SB 5166,Transportation,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Making 2019-2021 supplemental transportation appropriations.,"Hobbs, King, Nobles, SaldaÃ±a, Claire Wilson",Office of Financial Management,2,3
BUDGETS,"Transportation, supplemental 2021-2023",https://app.leg.wa.gov/billsummary?BillNumber=5689&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5689,186 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Making supplemental transportation appropriations for the 2021-2023 fiscal biennium.,"Liias, SaldaÃ±a, Nguyen, Nobles, Claire Wilson",Office of Financial Management,4,2
BUDGETS,"Transportation, transportation preservation and maintenance account for",https://app.leg.wa.gov/billsummary?BillNumber=1604&Year=2021&Initiative=false,HB 1604,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Dedicating the state sales tax on motor vehicles for transportation.,"MacEwen, Barkis, Abbarno, Caldier, Eslick, Robertson, Graham, Corry, Stokesbary, Chase, Dufault, Gilday, Jacobsen, Volz, Maycumber, Griffey, Chambers, Young",No Requester,0,18
BUDGETS,"Unanticipated moneys from nonstate sources, using to reduce general fund allotments",https://app.leg.wa.gov/billsummary?BillNumber=5316&Year=2021&Initiative=false,SB 5316,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning oversight of state financial management.,"Linda Wilson, Rolfes, Braun, Brown, Dozier, Gildon, Rivers, Schoesler, Short, Warnick",No Requester,2,10
BUDGETS,"Unanticipated receipts, agency allotment amendment request or appropriation during session",https://app.leg.wa.gov/billsummary?BillNumber=5162&Year=2021&Initiative=false,SB 5162,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning unanticipated revenue.,"Rolfes, Billig, King, SaldaÃ±a, Claire Wilson",No Requester,3,3
BUDGETS,"Unanticipated receipts, agency request and governor transmission",https://app.leg.wa.gov/billsummary?BillNumber=1163&Year=2021&Initiative=false,HB 1163,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning oversight and management of the state budgeting and expenditure process.,Stokesbary,No Requester,0,1
BUDGETS,"Unanticipated revenue oversight committee, joint legislative, creating",https://app.leg.wa.gov/billsummary?BillNumber=5909&Year=2021&Initiative=false,SB 5909,Rules 3,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning legislative oversight of gubernatorial powers concerning emergency proclamations and unanticipated receipts.,"Randall, Van De Wege, Carlyle, Conway, Hunt, Mullet, Rolfes, Stanford",No Requester,8,0
BUDGETS,"Unanticipated revenues, agency allotment amendment request, role of governor and new oversight committee",https://app.leg.wa.gov/billsummary?BillNumber=5909&Year=2021&Initiative=false,SB 5909,Rules 3,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning legislative oversight of gubernatorial powers concerning emergency proclamations and unanticipated receipts.,"Randall, Van De Wege, Carlyle, Conway, Hunt, Mullet, Rolfes, Stanford",No Requester,8,0
BUDGETS,"Unanticipated revenues, creating joint legislative interim budget committee to oversee, when",https://app.leg.wa.gov/billsummary?BillNumber=5316&Year=2021&Initiative=false,SB 5316,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning oversight of state financial management.,"Linda Wilson, Rolfes, Braun, Brown, Dozier, Gildon, Rivers, Schoesler, Short, Warnick",No Requester,2,10
COMPUTERS,"Advanced computing businesses of affiliated group, workforce education investment surcharge on, application of",https://app.leg.wa.gov/billsummary?BillNumber=5799&Year=2021&Initiative=false,Substitute - SSB 5799,170 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Modifying the application of the workforce education investment surcharge to provider clinics and affiliated organizations.,"Robinson, Lovick",No Requester,2,0
COMPUTERS,"Advanced computing businesses of affiliated group, workforce education investment surcharge on, increasing account funds caps",https://app.leg.wa.gov/billsummary?BillNumber=1504&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1504,170 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Modifying the workforce education investment act.,"Chopp, Simmons, Berry, Davis, Valdez, Wylie, Jesse Johnson, Ryu, Tharinger, Taylor, Goodman, Bergquist, Ramel, Peterson, Senn, Dolan, Ormsby, Duerr, Macri, Kloba, Callan, Morgan, Stonier, Pollet, Riccelli, Thai",No Requester,26,0
COMPUTERS,"Blockchain technology/applications, Washington blockchain work group, establishing",https://app.leg.wa.gov/billsummary?BillNumber=5544&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5544,226 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Establishing the Washington blockchain work group.,"Brown, Dozier, Frockt, Hasegawa, Mullet, Rolfes, Short, Wagoner, Wellman, Linda Wilson",No Requester,6,6
COMPUTERS,"Broadband access, in unserved areas, grant/loan program for, emergency public works broadband projects",https://app.leg.wa.gov/billsummary?BillNumber=5580&Year=2021&Initiative=false,Substitute - SSB 5580,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning broadband infrastructure loans and grants made by the public works board.,"Wellman, Mullet, Frockt, Kuderer, Nguyen, Warnick, Claire Wilson",Public Works Board,6,3
COMPUTERS,"Broadband access, in unserved areas, grant/loan program for, various modifications",https://app.leg.wa.gov/billsummary?BillNumber=1673&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1673,201 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning broadband infrastructure loans and grants made by the public works board.,"Ryu, Donaghy, Leavitt, Boehnke, Eslick, Rule, Kloba, Wylie, Ortiz-Self, Dolan, Taylor, Frame",Public Works Board,10,2
COMPUTERS,"Broadband access, increasing in unserved areas, competitive grant program for, establishing",https://app.leg.wa.gov/billsummary?BillNumber=5357&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5357,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Establishing and making appropriations for the capital broadband investment acceleration program.,"Honeyford, King, Wagoner, Wellman, Linda Wilson",No Requester,2,5
COMPUTERS,"Broadband fiber connections, missing, and inadequate service in underserved areas, addressing via highways",https://app.leg.wa.gov/billsummary?BillNumber=5439&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5439,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Facilitating the coordinated installation of broadband along state highways.,"Saldaña, Kuderer, Lovelett, Nguyen",No Requester,4,0
COMPUTERS,"Broadband fiber connections, missing, and inadequate service in unserved/underserved areas, addressing via highways",https://app.leg.wa.gov/billsummary?BillNumber=1457&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1457,258 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Facilitating the installation of broadband facilities on limited access highways.,"Wylie, Riccelli, Kloba, Santos, Slatter, Shewmake, Ramel, Hackney",No Requester,7,0
COMPUTERS,"Broadband fiber deployment, microtrenching for, city-town-county authority to allow",https://app.leg.wa.gov/billsummary?BillNumber=5775&Year=2021&Initiative=false,SB 5775,"Environment, E","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the acceleration of broadband deployment.,"Wellman, Short, Conway, Lovelett, Lovick, Nguyen, Nobles, Claire Wilson",No Requester,7,3
COMPUTERS,"Broadband infrastructure, capital broadband investment acceleration program, creating",https://app.leg.wa.gov/billsummary?BillNumber=5357&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5357,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Establishing and making appropriations for the capital broadband investment acceleration program.,"Honeyford, King, Wagoner, Wellman, Linda Wilson",No Requester,2,5
COMPUTERS,"Broadband infrastructure, rural infrastructure grant program for entities in rural counties to include",https://app.leg.wa.gov/billsummary?BillNumber=1263&Year=2021&Initiative=false,2nd Substitute - 2SHB 1263,Rules C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning rural infrastructure.,"Abbarno, Barkis, Dent, McEntire, Mosbrucker, Ybarra, Eslick, Boehnke, Gilday",No Requester,0,9
COMPUTERS,"Broadband infrastructure, rural infrastructure grant program for local governments in rural counties to include",https://app.leg.wa.gov/billsummary?BillNumber=1263&Year=2021&Initiative=false,2nd Substitute - 2SHB 1263,Rules C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning rural infrastructure.,"Abbarno, Barkis, Dent, McEntire, Mosbrucker, Ybarra, Eslick, Boehnke, Gilday",No Requester,0,9
COMPUTERS,"Broadband installation along highways, informing facility owners of projects to enable coordination, when",https://app.leg.wa.gov/billsummary?BillNumber=5439&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5439,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Facilitating the coordinated installation of broadband along state highways.,"Saldaña, Kuderer, Lovelett, Nguyen",No Requester,4,0
COMPUTERS,"Broadband installation along state highways, provider registration for coordinating, when",https://app.leg.wa.gov/billsummary?BillNumber=5439&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5439,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Facilitating the coordinated installation of broadband along state highways.,"Saldaña, Kuderer, Lovelett, Nguyen",No Requester,4,0
COMPUTERS,"Broadband internet services, providing to unserved areas via infrastructure, tax credits for",https://app.leg.wa.gov/billsummary?BillNumber=5110&Year=2021&Initiative=false,SB 5110,"Environment, E","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Promoting greater access to the internet by modifying permitting, taxation, and other standards for telecommunications companies and facilities.",Ericksen,No Requester,0,0
COMPUTERS,"Broadband internet services, virtual private network service, provider to offer",https://app.leg.wa.gov/billsummary?BillNumber=5112&Year=2021&Initiative=false,SB 5112,"Environment, E","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Requiring broadband internet access service providers to provide virtual private network service.,Ericksen,No Requester,0,0
COMPUTERS,"Broadband office, governor's statewide, duties of, various",https://app.leg.wa.gov/billsummary?BillNumber=5715&Year=2021&Initiative=false,SB 5715,237 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Modifying the definition of broadband or broadband service.,"Wellman, Sheldon, Randall, Claire Wilson",No Requester,4,2
COMPUTERS,"Broadband services, adoption of, creating digital equity opportunity program to advance",https://app.leg.wa.gov/billsummary?BillNumber=1723&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1723,265 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Closing the digital equity divide by increasing the accessibility and affordability of telecommunications services, devices, and training.","Gregerson, Taylor, Ryu, Jesse Johnson, Berry, Valdez, Goodman, Macri, Peterson, Ramel, Simmons, Wylie, Slatter, Bergquist, Pollet, Ortiz-Self, Dolan, Stonier, Riccelli, Ormsby, Harris-Talley, Hackney, Kloba, Frame",No Requester,24,1
COMPUTERS,"Broadband services, definitions of ""broadband"" and, transmission speed for purposes of, raising minimum",https://app.leg.wa.gov/billsummary?BillNumber=5715&Year=2021&Initiative=false,SB 5715,237 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Modifying the definition of broadband or broadband service.,"Wellman, Sheldon, Randall, Claire Wilson",No Requester,4,2
COMPUTERS,"Broadband services, open access networks, grant/loan program for developing",https://app.leg.wa.gov/billsummary?BillNumber=5586&Year=2021&Initiative=false,SB 5586,"Business, Fina","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the authority of the community economic revitalization board.,"Frockt, Hasegawa, Mullet, Nguyen",No Requester,4,0
COMPUTERS,"Broadband services, provider data caps during state of emergency, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=5470&Year=2021&Initiative=false,SB 5470,"Environment, E","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Prohibiting broadband internet access service providers from applying data caps during a state of emergency.,"Rivers, Nguyen, Linda Wilson",No Requester,2,3
COMPUTERS,"Broadband services, retail, in unserved areas, provided by public entities, authority/process for",https://app.leg.wa.gov/billsummary?BillNumber=1336&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1336,294 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Creating and expanding unrestricted authority for public entities to provide telecommunications services to end users.,"Hansen, Ybarra, Berry, Simmons, Ramel, Valdez, Leavitt, Morgan, Ryu, Peterson, Shewmake, Davis, Ormsby, Gilday, Stonier, Eslick, Pollet, Harris-Talley",No Requester,14,4
