main_topic,description_1,bill_link,bill_name,current_status,house_progress,senate_progress,after_passage_progress,description_2,sponsors,requester,democrat_sponsor_count,republican_sponsor_count
COVID-19 AND CORONAVIRUS,"Retirement benefits/service credit, state systems, impact of COVID-related expenditure reductions on",https://app.leg.wa.gov/billsummary?BillNumber=5021&Year=2021&Initiative=false,SB 5021,12 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Concerning the effect of expenditure reduction efforts on retirement benefits for public employees, including those participating in the shared work program.","Hunt, Conway, Saldaña, Claire Wilson",Department of Retirement Systems,4,2
COVID-19 AND CORONAVIRUS,"Retirement, early during pandemic, SERS and TRS plans 2 and 3",https://app.leg.wa.gov/billsummary?BillNumber=1032&Year=2021&Initiative=false,HB 1032,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning early retirement options for members of the teachers' retirement system and school employees' retirement system plans 2 and 3.,"Harris, Stonier, Dolan, Boehnke, Leavitt, Ortiz-Self, Callan, Riccelli, Santos, Bergquist",No Requester,7,2
COVID-19 AND CORONAVIRUS,"Revenues, local government tax/other, supplanting of and flexibility with existing",https://app.leg.wa.gov/billsummary?BillNumber=1069&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1069,296 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning local government fiscal flexibility.,"Pollet, Duerr, Leavitt, Wylie, Tharinger, Kloba, Senn, Ryu, Callan, Fey",No Requester,10,0
COVID-19 AND CORONAVIRUS,"Roadmap to Recovery, phase 2, places/organizations reopening/resuming at",https://app.leg.wa.gov/billsummary?BillNumber=1321&Year=2021&Initiative=false,HB 1321,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning safely reopening Washington.,"MacEwen, Chapman, Maycumber, Boehnke, Vick, Chase, Klippert, Barkis, Robertson, Eslick, Gilday, Dufault, Chambers, Rude, Stokesbary",No Requester,1,14
COVID-19 AND CORONAVIRUS,"Roadmap to Recovery, reverting county to more restrictive phase, COVID-19 vaccine equitable dose allocation before",https://app.leg.wa.gov/billsummary?BillNumber=1580&Year=2021&Initiative=false,HB 1580,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Ensuring that equitable COVID-19 vaccine dose allocation is considered before a county may be reverted to a more restrictive phase under the healthy Washington: Roadmap to recovery plan.,"Chambers, Boehnke, Jacobsen, Caldier, Rule, Ybarra, Stokesbary, Walsh, Shewmake, Graham, Chandler, Eslick",No Requester,2,10
COVID-19 AND CORONAVIRUS,"School districts, basic education funds for, OSPI withholding for certain noncompliance during pandemic, prohibitions",https://app.leg.wa.gov/billsummary?BillNumber=2000&Year=2021&Initiative=false,HB 2000,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Clarifying the duty of the superintendent of public instruction to distribute federal and state basic education funds.,"Ybarra, Graham, Jacobsen, Walsh, Caldier",No Requester,0,5
COVID-19 AND CORONAVIRUS,"Schools, additional instructional days, districts providing, funding for",https://app.leg.wa.gov/billsummary?BillNumber=5147&Year=2021&Initiative=false,2nd Substitute - 2SSB 5147,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Exploring alternative school calendars.,"Hawkins, Wellman, Billig, Dhingra, Frockt, Hasegawa, Kuderer, Muzzall, Nobles, Rivers, Saldaña, Claire Wilson",No Requester,9,5
COVID-19 AND CORONAVIRUS,"Schools, adopting/filing/implementing reopening plan, immunity from COVID infection-related claims liability if",https://app.leg.wa.gov/billsummary?BillNumber=1338&Year=2021&Initiative=false,HB 1338,Civil R & Judi,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Preserving public school resources during the COVID-19 emergency.,"Harris, Walen, Eslick",No Requester,1,2
COVID-19 AND CORONAVIRUS,"Schools, charter public, local effort assistance funding for",https://app.leg.wa.gov/billsummary?BillNumber=1591&Year=2021&Initiative=false,HB 1591,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing access to local enrichment funding for charter schools.,"Dolan, Chapman, Rude, Corry, Walen, Caldier, Springer, Lekanoff, Wicks, Bateman, Eslick, Graham, Rule, Senn, Sullivan, Stokesbary, Dent",No Requester,10,7
COVID-19 AND CORONAVIRUS,"Schools, enrichment levies, formulas for, using 2019-2020 enrollments, when",https://app.leg.wa.gov/billsummary?BillNumber=1476&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1476,221 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Addressing enrollment declines due to the COVID-19 pandemic.,"Dolan, Sullivan, Ortiz-Self, Callan, Santos, Ryu, Shewmake, Jesse Johnson, Valdez, Eslick, Rule, Lekanoff, Stonier, Ramel, Tharinger, Peterson, Pollet",No Requester,14,1
COVID-19 AND CORONAVIRUS,"Schools, enrichment levies/local effort assistance/basic education funding enhancements",https://app.leg.wa.gov/billsummary?BillNumber=5922&Year=2021&Initiative=false,SB 5922,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning K-12 education funding.,"Braun, Mullet, Dozier, Fortunato, Gildon, Honeyford, Rivers, Wagoner",No Requester,1,7
COVID-19 AND CORONAVIRUS,"Schools, enrichment levies/local effort assistance/learning assistance program, using 2019-2020 enrollments for",https://app.leg.wa.gov/billsummary?BillNumber=1590&Year=2021&Initiative=false,Substitute - SHB 1590,108 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning enrollment stabilization funding to address enrollment declines due to the COVID-19 pandemic.,"Dolan, Callan, Pollet, Bateman, Ramel, Wicks, Jesse Johnson, Senn, Ryu, Duerr, Walen, Goehner, Valdez, Davis, Fey, Ramos, Santos, Simmons, Wylie, Slatter, Kloba, Stonier, Riccelli, Hackney, Frame",No Requester,22,1
COVID-19 AND CORONAVIRUS,"Schools, enrollment stabilization allocations for local education agencies, when",https://app.leg.wa.gov/billsummary?BillNumber=1590&Year=2021&Initiative=false,Substitute - SHB 1590,108 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning enrollment stabilization funding to address enrollment declines due to the COVID-19 pandemic.,"Dolan, Callan, Pollet, Bateman, Ramel, Wicks, Jesse Johnson, Senn, Ryu, Duerr, Walen, Goehner, Valdez, Davis, Fey, Ramos, Santos, Simmons, Wylie, Slatter, Kloba, Stonier, Riccelli, Hackney, Frame",No Requester,22,1
COVID-19 AND CORONAVIRUS,"Schools, graduation requirements, changes to and emergency waivers of",https://app.leg.wa.gov/billsummary?BillNumber=1162&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1162,Rules 3C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning high school graduation credit and pathway options.,"Stonier, Harris, Lekanoff, Hackney, Pollet, Dolan, Callan",State Board of Education,5,1
COVID-19 AND CORONAVIRUS,"Schools, graduation requirements, credit/subject area, emergency waivers for individual students",https://app.leg.wa.gov/billsummary?BillNumber=1121&Year=2021&Initiative=false,Engrossed - EHB 1121,7 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning the emergency waiver of graduation requirements.,"Santos, Ybarra, Ortiz-Self, Gregerson, Paul, Stonier, Pollet, Bergquist, Harris-Talley",State Board of Education,7,2
COVID-19 AND CORONAVIRUS,"Schools, in-person instruction, as required learning option, when",https://app.leg.wa.gov/billsummary?BillNumber=5464&Year=2021&Initiative=false,SB 5464,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Requiring the option of in-person learning unless prohibited by the governor, secretary of health, or a local health officer.","Linda Wilson, Braun, Brown, Dozier, Muzzall, Padden, Wagoner, Jeff Wilson",No Requester,1,8
COVID-19 AND CORONAVIRUS,"Schools, in-person instruction, resuming via certain options, prioritizing delivery to certain students when",https://app.leg.wa.gov/billsummary?BillNumber=1366&Year=2021&Initiative=false,Substitute - SHB 1366,Rules C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Requiring school districts to prioritize the resumption of in-person instruction to certain students following an emergency.,"Caldier, Chase",No Requester,0,2
COVID-19 AND CORONAVIRUS,"Schools, learning assistance program, using appropriations to address COVID-caused academic deficits",https://app.leg.wa.gov/billsummary?BillNumber=1208&Year=2021&Initiative=false,Substitute - SHB 1208,111 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Modifying the learning assistance program.,"Santos, Steele, Lekanoff, Paul, Callan, Ortiz-Self, Bergquist, Harris-Talley",No Requester,7,2
COVID-19 AND CORONAVIRUS,"Schools, learning assistance program, using appropriations to address COVID-related academic/nonacademic needs",https://app.leg.wa.gov/billsummary?BillNumber=1208&Year=2021&Initiative=false,Substitute - SHB 1208,111 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Modifying the learning assistance program.,"Santos, Steele, Lekanoff, Paul, Callan, Ortiz-Self, Bergquist, Harris-Talley",No Requester,7,2
COVID-19 AND CORONAVIRUS,"Schools, learning devices initiatives and consultation/procurement/training for school districts",https://app.leg.wa.gov/billsummary?BillNumber=1365&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1365,301 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Procuring and supporting appropriate computers and devices for public school students and instructional staff.,"Gregerson, Stonier, Ramos, Callan, Simmons, Jesse Johnson, Taylor, Lovick, Leavitt, Ortiz-Self, Berg, Fitzgibbon, Ryu, Morgan, Wicks, Tharinger, Duerr, Ormsby, Hansen, Berry, Dolan, Valdez, Cody, Bronoske, Senn, Bateman, Bergquist, Kloba, Riccelli, Davis, Macri, Ramel, Harris-Talley, Pollet, Sells",No Requester,34,1
COVID-19 AND CORONAVIRUS,"Schools, learning devices/computers/peripheral devices in, plan and programs for",https://app.leg.wa.gov/billsummary?BillNumber=1450&Year=2021&Initiative=false,HB 1450,Education,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Procuring, and supporting the use of, appropriate computers and devices for public school students and instructional staff by levying a tax on wireless devices.","Gregerson, Stonier, Tharinger, Dolan, Fitzgibbon, Hansen, Lovick, Berry, Callan, Ryu, Taylor, Davis, Wicks, Simmons, Valdez, Senn, Jesse Johnson, Ramel, Kloba, Bergquist, Ormsby, Riccelli, Pollet, Ortiz-Self, Duerr, Hackney, Thai, Berg, Harris-Talley, Macri",No Requester,29,1
COVID-19 AND CORONAVIRUS,"Schools, learning loss grants/year-round calendar/learning assistance program/CTE and skill center class sizes",https://app.leg.wa.gov/billsummary?BillNumber=5922&Year=2021&Initiative=false,SB 5922,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning K-12 education funding.,"Braun, Mullet, Dozier, Fortunato, Gildon, Honeyford, Rivers, Wagoner",No Requester,1,7
COVID-19 AND CORONAVIRUS,"Schools, learning loss, balanced school calendar/additional opportunities/summer reengagement grant programs",https://app.leg.wa.gov/billsummary?BillNumber=5147&Year=2021&Initiative=false,2nd Substitute - 2SSB 5147,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Exploring alternative school calendars.,"Hawkins, Wellman, Billig, Dhingra, Frockt, Hasegawa, Kuderer, Muzzall, Nobles, Rivers, Saldaña, Claire Wilson",No Requester,9,5
COVID-19 AND CORONAVIRUS,"Schools, learning loss/extracurricular activities missed, bridge year pilot program establishment to address",https://app.leg.wa.gov/billsummary?BillNumber=5265&Year=2021&Initiative=false,2nd Substitute - 2SSB 5265,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Creating a bridge year pilot program.,"Hunt, Das, Nguyen, Wellman, Claire Wilson",No Requester,5,2
COVID-19 AND CORONAVIRUS,"Schools, opening metrics for education modality, positivity standard as basis",https://app.leg.wa.gov/billsummary?BillNumber=5037&Year=2021&Initiative=false,SB 5037,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Establishing transparent school opening metrics tied to COVID-19 prevalence.,"Braun, Mullet, Brown, Dozier, Holy, King, Schoesler, Wagoner, Linda Wilson",No Requester,2,9
COVID-19 AND CORONAVIRUS,"Schools, private, emergency waivers of hours/days requirements for",https://app.leg.wa.gov/billsummary?BillNumber=1131&Year=2021&Initiative=false,Engrossed - EHB 1131,8 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning the emergency waiver of instructional hours and days at private schools.,"Rude, Callan",State Board of Education,1,1
COVID-19 AND CORONAVIRUS,"Schools, requiring K-8 students to eat or drink outside, prohibiting, and limiting student option to eat/drink outside",https://app.leg.wa.gov/billsummary?BillNumber=1976&Year=2021&Initiative=false,HB 1976,Education,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Prohibiting public schools from requiring students to eat or drink outside school buildings.,"Corry, Caldier, Stokesbary, Young",No Requester,0,4
COVID-19 AND CORONAVIRUS,"Schools, secondary traumatic stress in K-12 workforce, model policy/procedure to prevent/address",https://app.leg.wa.gov/billsummary?BillNumber=1363&Year=2021&Initiative=false,Substitute - SHB 1363,129 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Addressing secondary trauma in the K-12 workforce.,"Ortiz-Self, Callan, Davis, Ramos, Simmons, Berg, Morgan, Bergquist, Harris-Talley, Pollet",No Requester,10,1
COVID-19 AND CORONAVIRUS,"Schools, special education, highly capable students, and physical/social/emotional support staff, increased funding for",https://app.leg.wa.gov/billsummary?BillNumber=5922&Year=2021&Initiative=false,SB 5922,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning K-12 education funding.,"Braun, Mullet, Dozier, Fortunato, Gildon, Honeyford, Rivers, Wagoner",No Requester,1,7
COVID-19 AND CORONAVIRUS,"Schools, staff paid emergency leave pool, when ill or in quarantine or with limited sick leave balance",https://app.leg.wa.gov/billsummary?BillNumber=1992&Year=2021&Initiative=false,Substitute - SHB 1992,Rules C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning vacation leave accrual for public employees.,"Bateman, Leavitt, Berry, Macri, Frame, Pollet, Bronoske, Taylor, Valdez, Slatter, Kloba, MacEwen",No Requester,11,1
COVID-19 AND CORONAVIRUS,"Schools, student transportation services, funds allocation/expanded services during remote instruction",https://app.leg.wa.gov/billsummary?BillNumber=5128&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SSB 5128,234 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Concerning student transportation funding during a local, state, or national emergency.","Wellman, Claire Wilson, Conway, Dhingra, Hunt, Keiser, Lovelett, Nguyen, Saldaña",No Requester,9,2
COVID-19 AND CORONAVIRUS,"Shelter communities, temporary emergency, sponsors/managing agencies/services/permits/responsibility plans",https://app.leg.wa.gov/billsummary?BillNumber=2085&Year=2021&Initiative=false,HB 2085,Local Govt,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning temporary emergency shelters.,"Wicks, Morgan",No Requester,2,0
COVID-19 AND CORONAVIRUS,"Shelters, temporary, for persons experiencing homelessness, cities/counties not required to adopt/enforce codes",https://app.leg.wa.gov/billsummary?BillNumber=5923&Year=2021&Initiative=false,Substitute - SSB 5923,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning temporary emergency shelters.,"Robinson, Nguyen",No Requester,2,0
COVID-19 AND CORONAVIRUS,"Sport practices/competitions, mandatory mask/face covering or COVID-19 testing for, prohibiting, when",https://app.leg.wa.gov/billsummary?BillNumber=1887&Year=2021&Initiative=false,HB 1887,State Govt & T,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Removing barriers to children participating in sport practices and competitions.,"Klippert, Chase",No Requester,0,2
COVID-19 AND CORONAVIRUS,"Student athletes, newly recruited, four-year colleges to reserve 50% of athletic scholarship funding for",https://app.leg.wa.gov/billsummary?BillNumber=1390&Year=2021&Initiative=false,HB 1390,Coll & Wkf Dev,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Assisting Washington student athletes by prioritizing athletic scholarship funding.,"Walsh, Wicks, Boehnke, Mosbrucker, Jacobsen, Chambers, Corry, McCaslin, Eslick, Dufault, Lekanoff",No Requester,2,9
COVID-19 AND CORONAVIRUS,"Student success, supporting, 2015 WSU report/recommendations on, updating due to COVID-19 pandemic",https://app.leg.wa.gov/billsummary?BillNumber=1746&Year=2021&Initiative=false,Substitute - SHB 1746,Rules 3C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Updating the 2015 report and recommendations for supporting student success through measuring and mitigating community risk and protective predictors since the emergence of the COVID-19 pandemic.,"Ortiz-Self, Taylor, Davis, Ramel, Santos",No Requester,4,0
COVID-19 AND CORONAVIRUS,"Substance use disorder professional trainees, certification renewal waiver during emergency",https://app.leg.wa.gov/billsummary?BillNumber=1063&Year=2021&Initiative=false,HB 1063,57 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Allowing additional renewals for behavioral health professional trainee and associate credentials.,"Harris, Cody, Bateman, Kloba, Ortiz-Self, Leavitt, Slatter, Tharinger, Callan, Riccelli, Macri, Rule, Davis, Pollet",No Requester,13,1
COVID-19 AND CORONAVIRUS,"Substance use disorder treatment, certain nonprofit organizations providing, B&O tax deduction for, reenacting",https://app.leg.wa.gov/billsummary?BillNumber=1296&Year=2021&Initiative=false,HB 1296,124 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Providing a business and occupation tax preference for behavioral health administrative services organizations.,"Young, Thai, Robertson, Rule",No Requester,2,2
COVID-19 AND CORONAVIRUS,"Substance use disorder, provider grant program and workforce pilot program/training support grants",https://app.leg.wa.gov/billsummary?BillNumber=1504&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1504,170 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Modifying the workforce education investment act.,"Chopp, Simmons, Berry, Davis, Valdez, Wylie, Jesse Johnson, Ryu, Tharinger, Taylor, Goodman, Bergquist, Ramel, Peterson, Senn, Dolan, Ormsby, Duerr, Macri, Kloba, Callan, Morgan, Stonier, Pollet, Riccelli, Thai",No Requester,26,0
COVID-19 AND CORONAVIRUS,"Suicide, 988 crisis hotline coordination with crisis call center hubs and behavioral health crisis response system",https://app.leg.wa.gov/billsummary?BillNumber=1477&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1477,302 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Implementing the national 988 system to enhance and expand behavioral health crisis response and suicide prevention services.,"Orwall, Davis, Ortiz-Self, Callan, Simmons, Jesse Johnson, Goodman, Ryu, Ormsby, Valdez, Frame, Berg, Bergquist, Harris-Talley, Chopp, Macri, Peterson, Pollet",No Requester,18,1
COVID-19 AND CORONAVIRUS,"Suicide, 988 crisis hotline coordination with hotline centers, 911 systems, and behavioral health crisis system",https://app.leg.wa.gov/billsummary?BillNumber=1477&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1477,302 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Implementing the national 988 system to enhance and expand behavioral health crisis response and suicide prevention services.,"Orwall, Davis, Ortiz-Self, Callan, Simmons, Jesse Johnson, Goodman, Ryu, Ormsby, Valdez, Frame, Berg, Bergquist, Harris-Talley, Chopp, Macri, Peterson, Pollet",No Requester,18,1
COVID-19 AND CORONAVIRUS,"Suicide, prevention organizations and crisis intervention information for students on websites of schools",https://app.leg.wa.gov/billsummary?BillNumber=1373&Year=2021&Initiative=false,Substitute - SHB 1373,167 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Promoting student access to information about behavioral health resources.,"Callan, Steele, Ortiz-Self, Dolan, Jesse Johnson, Slatter, Bergquist, Leavitt, Davis, Fey, Simmons, Berry, Thai, Wicks, Ryu, Kloba, Chambers, Berg, Wylie, Santos, Paul, Ormsby, Ramel, Macri, Pollet, Morgan, Harris-Talley",No Requester,24,3
COVID-19 AND CORONAVIRUS,"Suicide, thoughts of, agricultural workers with, agricultural community mental health hotline services for",https://app.leg.wa.gov/billsummary?BillNumber=1434&Year=2021&Initiative=false,HB 1434,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning agricultural community mental health hotline services.,"Dent, Orwall, Sutherland, Chambers, Graham, Klicker, Dufault, Lovick, Peterson, Volz, Jesse Johnson, Schmick, Valdez, Mosbrucker, Hoff, Callan, Barkis, Klippert, Chandler, Eslick, Boehnke, Rule, Pollet",No Requester,8,15
COVID-19 AND CORONAVIRUS,"Suicide, youths up to age 24 who died by, impact of COVID-19 pandemic on suicide rates among",https://app.leg.wa.gov/billsummary?BillNumber=1354&Year=2021&Initiative=false,2nd Substitute - 2SHB 1354,Rules C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning suicide review teams.,"Mosbrucker, Orwall, Davis, Ramos, Callan, Berry, Valdez, Jacobsen, Bergquist, Dent, Pollet",No Requester,9,3
COVID-19 AND CORONAVIRUS,"Suicide, youths up to age 25 who died by, impact of COVID-19 pandemic on suicide rates among",https://app.leg.wa.gov/billsummary?BillNumber=1354&Year=2021&Initiative=false,2nd Substitute - 2SHB 1354,Rules C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning suicide review teams.,"Mosbrucker, Orwall, Davis, Ramos, Callan, Berry, Valdez, Jacobsen, Bergquist, Dent, Pollet",No Requester,9,3
COVID-19 AND CORONAVIRUS,"Task force, for statewide pandemic response and recovery after-action review, establishing",https://app.leg.wa.gov/billsummary?BillNumber=1340&Year=2021&Initiative=false,Substitute - SHB 1340,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning creation of the statewide pandemic preparation and response task force.,"Lovick, Harris, Fitzgibbon, Ryu, Taylor, Wicks, Dolan, Ramel, Valdez, Leavitt, Goodman, Jesse Johnson, Chopp, Orwall, Santos, Peterson, Gregerson, Shewmake, Davis, Ormsby, Berg, Bronoske, Duerr, Fey, Bateman, Lekanoff, Senn, Callan, Frame, Pollet, Harris-Talley, Macri",No Requester,30,1
COVID-19 AND CORONAVIRUS,"Task force, statewide pandemic preparation and response, establishing, and creating account for",https://app.leg.wa.gov/billsummary?BillNumber=1340&Year=2021&Initiative=false,Substitute - SHB 1340,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning creation of the statewide pandemic preparation and response task force.,"Lovick, Harris, Fitzgibbon, Ryu, Taylor, Wicks, Dolan, Ramel, Valdez, Leavitt, Goodman, Jesse Johnson, Chopp, Orwall, Santos, Peterson, Gregerson, Shewmake, Davis, Ormsby, Berg, Bronoske, Duerr, Fey, Bateman, Lekanoff, Senn, Callan, Frame, Pollet, Harris-Talley, Macri",No Requester,30,1
COVID-19 AND CORONAVIRUS,"Tenants and landlords, COVID hardship protections and requirements for",https://app.leg.wa.gov/billsummary?BillNumber=5160&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SSB 5160,115 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Addressing landlord-tenant relations by providing certain tenant protections during and after public health emergencies, providing for legal representation in eviction cases, and authorizing landlord access to state rental assistance programs.","Kuderer, Liias, Conway, Das, Lovelett, Saldaña, Claire Wilson",No Requester,7,2
COVID-19 AND CORONAVIRUS,"Tenants and landlords, eviction resolution pilot program, for rent nonpayment cases, establishing",https://app.leg.wa.gov/billsummary?BillNumber=5160&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SSB 5160,115 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Addressing landlord-tenant relations by providing certain tenant protections during and after public health emergencies, providing for legal representation in eviction cases, and authorizing landlord access to state rental assistance programs.","Kuderer, Liias, Conway, Das, Lovelett, Saldaña, Claire Wilson",No Requester,7,2
COVID-19 AND CORONAVIRUS,"Tenants and landlords, limiting rent increases after eviction moratorium expiration",https://app.leg.wa.gov/billsummary?BillNumber=5139&Year=2021&Initiative=false,SB 5139,Housing & Loca,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Limiting rent increases after expiration of the governor's eviction moratorium.,"Das, Lovelett, Darneille, Hunt, Liias, Nguyen, Claire Wilson",No Requester,6,2
COVID-19 AND CORONAVIRUS,"Tenants, COVID hardship protections for",https://app.leg.wa.gov/billsummary?BillNumber=1236&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1236,212 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Protecting residential tenants from the beginning to end of their tenancies by penalizing the inclusion of unlawful lease provisions and limiting the reasons for eviction, refusal to continue, and termination.","Macri, Taylor, Dolan, Gregerson, Berry, Fitzgibbon, Frame, Simmons, Ramel, Bateman, Jesse Johnson, Hackney, Chopp, Thai, Peterson, Santos, Orwall, Ortiz-Self, Ryu, Wicks, Lekanoff, Slatter, Berg, Senn, Harris-Talley, Ormsby, Pollet",No Requester,26,1
COVID-19 AND CORONAVIRUS,"Unemployment benefits, extended, benefit and eligibility periods and job search requirements for",https://app.leg.wa.gov/billsummary?BillNumber=5425&Year=2021&Initiative=false,Substitute - SSB 5425,107 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning extended benefits in the unemployment insurance system.,"Stanford, Das, Hasegawa, Keiser, Kuderer, Nguyen, Saldaña",Employment Security Department,7,0
COVID-19 AND CORONAVIRUS,"Unemployment benefits, for health care employees, when",https://app.leg.wa.gov/billsummary?BillNumber=5190&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5190,251 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Providing health care workers with presumptive benefits during a public health emergency.,"Holy, Frockt, Conway, Hasegawa, Honeyford, Keiser, King, Lovelett, Randall, Salomon, Van De Wege, Warnick, Claire Wilson, Jeff Wilson",No Requester,9,6
COVID-19 AND CORONAVIRUS,"Unemployment benefits, forgiven, for certain employers, reimbursement by unemployment insurance relief account",https://app.leg.wa.gov/billsummary?BillNumber=1568&Year=2021&Initiative=false,HB 1568,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning unemployment insurance relief for small businesses.,"Bergquist, Gregerson, Ormsby, Leavitt, Berry, Macri, Santos, Duerr, Kloba, Paul, Sullivan",No Requester,11,0
COVID-19 AND CORONAVIRUS,"Unemployment benefits, forgiven, for certain employers, reimbursement of UC fund by unemployment insurance relief account for",https://app.leg.wa.gov/billsummary?BillNumber=5478&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5478,292 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning unemployment insurance relief for certain employers.,"Keiser, Mullet, Billig, Cleveland, Conway, Das, Hunt, King, Kuderer, Liias, Lovelett, Nguyen, Randall, Rolfes, Saldaña, Stanford, Van De Wege, Claire Wilson, Jeff Wilson",No Requester,17,3
